initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
283164705; 5; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 7; 5; 4723080
283164705; 5; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 7; 5; 4978736
283164705; 5; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 8; 7; 7044675
283164705; 5; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 8; 7; 6405064
283164705; 5; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 8; 7; 7097894
283164705; 5; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 25; 5; 10836198
283164705; 5; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 25; 5; 11466450
283164705; 5; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 25; 5; 11398579
283164705; 5; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 16; 5; 8834029
283164705; 5; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 16; 5; 9436249
283164705; 5; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 16; 5; 14040301
283164705; 5; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 13; 5; 9559806
283164705; 5; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 13; 5; 11459514
283164705; 5; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 13; 5; 10264683
283164705; 5; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 8; 7; 6293998
283164705; 5; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 8; 7; 6175304
283164705; 5; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 8; 7; 7030350
283164705; 5; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 30; 5; 12388310
283164705; 5; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 30; 5; 12897846
283164705; 5; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 30; 5; 13103339
283164705; 5; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 18; 5; 10579025
283164705; 5; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 18; 5; 9403247
283164705; 5; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 18; 5; 9996301
283164705; 5; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 14; 5; 10626450
283164705; 5; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 14; 5; 9866303
283164705; 5; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 14; 5; 10765711
283164705; 5; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 8; 7; 6161679
283164705; 5; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 8; 7; 7028902
283164705; 5; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 8; 7; 6381460
364102875; 10; 10; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 51; 10; 6168911
364102875; 10; 10; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 51; 10; 4953644
364102875; 10; 10; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 51; 10; 5288583
364102875; 10; 10; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 25; 10; 4390550
364102875; 10; 10; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 25; 10; 4556683
364102875; 10; 10; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 25; 10; 4080132
364102875; 10; 10; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 27; 12; 5395572
364102875; 10; 10; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 27; 12; 6346700
364102875; 10; 10; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 27; 12; 5641148
364102875; 10; 10; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 13; 12; 3105077
364102875; 10; 10; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 13; 12; 3737295
364102875; 10; 10; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 13; 12; 4815472
